# Yale Bright Star Catalog v5 / BSC5, J2000.0 equatorial coordinates.
# Runtime subset keeps stars with visual magnitude V <= 6.70.
# Source conversion: https://github.com/brettonw/YaleBrightStarCatalog
# Original catalog: http://tdc-www.harvard.edu/catalogs/bsc5.html
# Columns: ra_deg,dec_deg,visual_magnitude,color_temperature_k
ra_deg,dec_deg,visual_magnitude,color_temperature_k
282.157500,-65.077778,5.73,8000
281.200833,37.594444,5.73,7500
293.582500,51.236667,5.73,6450
303.822500,-27.032778,5.73,5000
317.565000,53.563333,5.73,12000
324.045833,-26.171389,5.73,8250
338.967917,39.634167,5.73,26000
356.816250,-11.910833,5.73,4850
359.386250,-82.170000,5.73,5000
3.378333,41.035278,5.72,7500
7.510000,-3.957222,5.72,3500
25.512500,-36.832500,5.72,9750
47.402917,29.076944,5.72,14000
62.745833,33.586667,5.72,4850
62.834583,5.523056,5.72,6900
65.514583,14.077222,5.72,9250
67.003333,21.620000,5.72,8750
68.478333,-6.738889,5.72,12000
71.267500,-21.283611,5.72,4700
73.827500,-16.417778,5.72,5600
84.148750,-6.065000,5.72,28000
86.805000,14.488333,5.72,9250
92.644167,-27.154167,5.72,4850
108.691250,-46.849722,5.72,10000
112.215000,48.183889,5.72,12000
114.182917,-48.830278,5.72,12000
128.867500,-7.982222,5.72,9750
143.723333,72.205556,5.72,6450
148.713750,-50.243889,5.72,10000
152.943750,-58.060556,5.72,26000
163.742500,34.034722,5.72,5300
182.514167,5.806944,5.72,7200
192.824167,-60.329722,5.72,9500
230.967500,-12.369444,5.72,5400
252.662500,29.806667,5.72,3350
259.904167,80.136389,5.72,4250
266.783333,17.697222,5.72,9750
277.984167,-43.507778,5.72,4700
277.857083,-10.795833,5.72,26000
291.546250,-15.053056,5.72,14000
297.175417,11.815833,5.72,5800
304.902917,62.257500,5.72,12000
309.682917,13.315000,5.72,4550
343.795833,-4.987778,5.72,5000
356.050000,-64.404444,5.72,4700
357.638750,-14.401944,5.72,4400
25.450000,-60.789444,5.71,4700
33.263750,15.279722,5.71,3500
38.911667,37.312222,5.71,4550
40.307917,-0.695833,5.71,6450
44.900417,-25.274167,5.71,7200
49.671667,-18.559722,5.71,7500
51.889167,-35.681389,5.71,4700
54.197083,0.587778,5.71,5100
58.596667,-40.357222,5.71,5000
64.284167,57.860556,5.71,4850
73.199167,42.586667,5.71,9250
80.850000,-39.678611,5.71,3350
92.449583,-22.774167,5.71,6600
91.539167,-66.039722,5.71,10000
94.317083,5.100278,5.71,6150
99.307500,-36.990556,5.71,16000
99.927917,-30.470278,5.71,5000
102.422083,32.606667,5.71,4550
106.844167,-23.840278,5.71,26000
108.987917,27.897500,5.71,3350
124.822083,62.507222,5.71,5200
130.147083,-45.191389,5.71,3500
133.799583,-54.965556,5.71,6600
142.121667,8.188333,5.71,5000
148.573333,-45.283889,5.71,24000
164.807917,-33.737222,5.71,7200
166.490000,-27.287778,5.71,10000
173.805000,-47.372500,5.71,3050
183.785417,70.200000,5.71,4700
189.593333,1.854722,5.71,3050
196.909583,-53.459722,5.71,14000
208.703750,-67.652500,5.71,4700
208.800833,-52.161111,5.71,12000
224.298750,16.388333,5.71,5500
225.453750,-0.140556,5.71,3500
231.887917,-64.531389,5.71,4250
236.822083,14.115278,5.71,9250
251.177500,-40.839722,5.71,24000
261.131250,16.301111,5.71,9250
265.840000,24.327778,5.71,5800
271.456667,32.230556,5.71,5000
281.680417,-10.125000,5.71,7200
292.349583,-43.445833,5.71,8750
298.656667,-8.227222,5.71,16000
300.494167,-13.636944,5.71,9250
300.905833,29.896667,5.71,5400
320.995000,24.274167,5.71,7350
328.004167,55.796944,5.71,18000
328.543333,-4.276111,5.71,4700
333.685000,42.953889,5.71,9500
338.419167,56.625000,5.71,5200
340.219583,14.549444,5.71,5600
347.677500,17.594444,5.71,4400
0.268750,-48.810000,5.71,5200
1.579167,-49.075000,5.70,5900
10.443333,-56.501667,5.70,8750
11.930417,-18.061389,5.70,4550
13.407917,-62.871389,5.70,2900
18.705000,-0.973889,5.70,6750
23.357500,58.327500,5.70,5000
32.656667,19.500278,5.70,3050
52.495000,-78.351944,5.70,5200
62.698750,-8.819722,5.70,5100
64.223333,61.850278,5.70,20000
73.778333,-16.740556,5.70,5100
80.926250,-0.159722,5.70,28000
89.721667,12.808611,5.70,4700
97.993333,-58.754167,5.70,12000
99.095000,-18.660000,5.70,5200
102.597083,-31.706111,5.70,18000
109.867083,-16.395000,5.70,7350
114.016250,-14.492778,5.70,26000
118.123750,-54.367222,5.70,28000
122.290000,-48.684444,5.70,14000
131.510417,-2.048889,5.70,5000
144.250833,-25.296667,5.70,4850
151.087500,-24.285556,5.70,8000
159.135000,-12.230278,5.70,6450
177.423750,34.931667,5.70,6750
177.613333,-62.649444,5.70,9500
184.377083,28.937222,5.70,9000
186.896250,55.712778,5.70,3200
192.225833,14.122500,5.70,9750
206.648750,54.432778,5.70,12000
208.303750,17.932778,5.70,5500
208.462500,53.728611,5.70,10000
219.552083,43.641944,5.70,4700
229.602083,20.572778,5.70,5200
241.482500,-72.400833,5.70,4850
242.908333,23.494722,5.70,2900
261.004583,-62.864167,5.70,26000
263.677083,-32.581667,5.70,39000
277.482500,-47.220278,5.70,4700
280.965000,31.926667,5.70,7350
314.197083,-26.296389,5.70,6450
321.304583,-9.748611,5.70,7500
331.394583,28.963889,5.70,12000
344.199167,-47.969167,5.70,8750
346.939167,49.295833,5.70,6750
347.433750,59.333056,5.70,8750
7.608750,-48.215000,5.69,7200
24.035000,-29.907500,5.69,7200
24.366667,-84.769722,5.69,5200
29.640000,49.204167,5.69,5000
33.868750,-67.746389,5.69,4700
40.591667,20.011667,5.69,10000
50.278333,3.675556,5.69,5200
55.578750,19.700278,5.69,12000
64.496250,-80.213889,5.69,4700
83.381667,18.540278,5.69,26000
95.017500,14.651111,5.69,4550
98.162500,-32.030556,5.69,26000
99.664583,39.390833,5.69,4250
107.428750,-25.231111,5.69,26000
107.175833,-70.497222,5.69,7200
118.078750,-14.846389,5.69,7350
128.020000,-53.212222,5.69,5000
126.082500,-80.914167,5.69,5200
144.260833,16.437778,5.69,4850
145.561667,69.237500,5.69,5100
187.430000,20.896111,5.69,9250
200.423333,2.087222,5.69,9500
201.733750,-41.498056,5.69,4550
203.149583,-28.692778,5.69,9750
221.375833,0.717222,5.69,12000
222.422083,48.720556,5.69,6600
227.990000,-48.743611,5.69,9250
243.869583,18.808333,5.69,4550
247.063333,-58.599722,5.69,12000
263.414167,16.317500,5.69,5000
267.103333,20.565556,5.69,5500
272.475000,3.119722,5.69,6750
283.500417,-21.359722,5.69,4850
284.025833,18.105278,5.69,4850
285.322500,26.291389,5.69,20000
291.340000,-13.896944,5.69,4550
291.950417,-54.325278,5.69,4400
297.655417,40.599722,5.69,28000
305.297500,63.980278,5.69,4250
306.759583,49.383333,5.69,7500
320.501667,49.388889,5.69,5000
323.712500,-20.084444,5.69,7350
325.595417,41.077222,5.69,10000
2.014583,-33.529444,5.68,4850
16.272500,14.946111,5.68,6900
39.157917,12.447500,5.68,6450
53.145000,-50.378611,5.68,4700
68.534583,5.568611,5.68,9500
70.788750,-30.765556,5.68,4700
77.678750,46.962222,5.68,6750
77.845000,-11.849167,5.68,2600
80.382500,-0.416389,5.68,24000
105.339583,70.808056,5.68,4400
105.065833,16.078889,5.68,4550
114.575833,-48.601111,5.68,6900
122.368750,-16.248889,5.68,26000
126.229583,-23.153611,5.68,9500
167.204583,24.658333,5.68,9250
185.840000,-24.840556,5.68,4850
189.242917,17.089444,5.68,4250
222.327917,-24.251667,5.68,4850
247.445417,-14.550833,5.68,5800
270.038333,80.004167,5.68,6450
301.096667,-0.709444,5.68,4400
309.747917,30.334444,5.68,4700
317.342917,-73.173056,5.68,6300
316.505000,-30.125000,5.68,5000
320.208750,32.452778,5.68,5200
321.141667,26.174444,5.68,8000
328.405833,19.668333,5.68,10000
338.067500,76.226389,5.68,9500
345.281250,-50.950000,5.68,4550
352.254167,-63.110833,5.68,8750
354.097083,2.102222,5.68,6600
4.037083,-31.446389,5.67,4250
8.099167,6.955556,5.67,12000
11.110000,47.864167,5.67,20000
29.038750,37.251667,5.67,5000
32.168750,58.423611,5.67,9750
58.000833,6.534722,5.67,20000
60.442083,9.997778,5.67,20000
70.350417,48.300833,5.67,10000
83.753750,-6.009167,5.67,28000
90.205000,-51.216389,5.67,8750
91.242500,5.420000,5.67,5300
134.396667,15.581389,5.67,7500
135.491667,-0.482778,5.67,5000
154.770000,-64.676389,5.67,9750
158.759167,8.650278,5.67,9500
162.796250,56.582222,5.67,4700
166.130000,-47.679167,5.67,8000
191.593750,9.540000,5.67,4850
198.630417,11.331667,5.67,3500
201.458750,-70.627500,5.67,8750
220.255833,-36.135000,5.67,10000
227.099167,26.301111,5.67,4700
230.793333,-60.656944,5.67,6450
243.066250,-28.417500,5.67,12000
245.945833,61.696667,5.67,5200
258.067500,-39.506944,5.67,9750
260.439167,53.420556,5.67,4400
269.984167,45.501389,5.67,3500
291.735417,-29.743333,5.67,12000
295.180417,-0.621111,5.67,9250
299.793750,23.101389,5.67,7500
300.875000,16.031389,5.67,12000
310.485417,41.716944,5.67,14000
313.957500,47.417778,5.67,14000
324.632917,5.771667,5.67,7750
325.542083,1.285278,5.67,4700
1.175000,67.166667,5.67,4850
11.412500,74.988056,5.66,9500
21.715000,-13.056667,5.66,7500
56.497083,45.681944,5.66,18000
57.518750,44.967778,5.66,5800
72.788750,48.740833,5.66,5100
74.755417,-16.375833,5.66,7050
88.681667,-11.773889,5.66,4250
101.662500,-10.107222,5.66,12000
109.064583,-46.774444,5.66,4400
113.331250,-19.412500,5.66,4550
122.390000,-56.085556,5.66,9250
129.592500,53.401389,5.66,5200
131.187500,10.081667,5.66,9750
133.144167,32.474167,5.66,8000
142.302500,-20.748611,5.66,3350
150.703750,21.949167,5.66,26000
163.574167,-13.758056,5.66,5600
182.963333,25.870278,5.66,4400
184.031667,40.660278,5.66,3350
192.110000,-27.597500,5.66,5500
230.021667,51.958611,5.66,9000
277.549583,-18.728889,5.66,5000
284.187500,57.815000,5.66,4850
294.322500,16.462778,5.66,5200
300.084583,-33.703889,5.66,6450
303.848750,33.729444,5.66,5000
306.418750,21.409722,5.66,5400
319.815833,58.623611,5.66,3350
339.714583,-33.081389,5.66,9500
341.928333,-14.056389,5.66,10000
349.240417,-62.001111,5.66,6450
17.578333,42.081389,5.65,6300
39.424167,-3.396111,5.65,5500
64.596667,21.579167,5.65,7500
81.118333,-16.976111,5.65,9750
84.290833,-80.469167,5.65,5900
91.084583,-32.172500,5.65,26000
93.892917,-0.512222,5.65,6600
102.606250,13.413333,5.65,4550
103.000000,23.601667,5.65,4250
114.131667,46.180278,5.65,3500
120.307500,4.879722,5.65,9750
125.002917,-71.505278,5.65,10000
127.619167,-32.159444,5.65,4700
146.598333,1.785556,5.65,6900
152.732500,-8.418333,5.65,4700
155.069583,-47.699167,5.65,4250
174.315000,-75.896667,5.65,7350
202.304167,10.818333,5.65,5000
225.461667,-83.227778,5.65,5200
226.194583,-83.038333,5.65,5200
224.663333,-27.657222,5.65,9000
230.450833,-48.317778,5.65,5700
235.088333,-73.446667,5.65,16000
247.947083,45.598333,5.65,9000
250.334583,-48.763056,5.65,45000
250.417500,-49.651667,5.65,28000
255.025833,-54.596944,5.65,8750
255.242083,22.632222,5.65,4550
259.702083,28.823056,5.65,5000
261.422083,60.048333,5.65,9750
276.411667,8.031944,5.65,5200
278.346250,-38.726111,5.65,12000
285.615417,-24.846944,5.65,4550
294.007083,-24.719167,5.65,8250
298.327917,-3.114444,5.65,8750
303.579167,-52.445556,5.65,4400
308.098750,-9.853333,5.65,5800
315.115417,19.329444,5.65,3050
325.857083,38.283889,5.65,10000
330.288333,8.257222,5.65,4250
337.507500,32.572500,5.65,12000
345.024167,-25.164167,5.65,5000
354.415000,-13.060278,5.65,5100
18.069583,79.673889,5.64,9250
25.514583,35.245556,5.64,12000
56.290417,24.839167,5.64,14000
65.854167,16.777222,5.64,9750
83.476250,14.305556,5.64,24000
95.352917,-11.773333,5.64,28000
96.607500,56.285000,5.64,9250
100.011250,-80.813611,5.64,8750
103.328333,-19.032778,5.64,7350
112.719583,68.465556,5.64,4700
115.700417,-26.351111,5.64,4850
123.287083,29.656667,5.64,12000
124.460000,59.571111,5.64,8250
129.798750,65.020833,5.64,5900
130.801250,12.680833,5.64,9250
145.888750,29.974444,5.64,9500
160.680000,-32.715833,5.64,10000
173.067917,-29.261111,5.64,6300
173.200417,-40.436389,5.64,4100
177.759167,-5.333333,5.64,5000
224.133333,-47.879167,5.64,12000
224.903750,39.265278,5.64,7500
222.585000,82.511944,5.64,6150
232.064167,-16.716389,5.64,4250
243.670000,33.858611,5.64,6000
256.384583,-0.891944,5.64,28000
263.345000,19.256667,5.64,6600
277.112917,-38.995556,5.64,9500
277.437083,77.546944,5.64,4400
288.822500,21.232222,5.64,9000
294.263750,-18.231111,5.64,4550
301.150417,32.218611,5.64,28000
305.971667,-42.422778,5.64,8750
317.950833,59.986389,5.64,30000
326.808333,2.686111,5.64,9750
343.259583,16.841111,5.64,4850
350.314583,-26.986667,5.64,5600
23.657500,-15.676111,5.63,9250
26.936667,63.852222,5.63,5000
30.913750,25.935556,5.63,6300
32.720000,39.039444,5.63,12000
32.837917,8.569722,5.63,6000
44.108750,18.023056,5.63,6600
59.217083,22.478056,5.63,7200
88.138333,-37.631111,5.63,4850
91.243333,4.158611,5.63,5600
95.982917,-25.577778,5.63,4250
105.274583,-25.215278,5.63,26000
111.783333,-17.864444,5.63,8750
117.928750,-21.173889,5.63,5200
118.721667,-57.303056,5.63,4550
123.052917,17.647778,5.63,6300
140.458333,-55.515000,5.63,9250
144.291250,-32.178611,5.63,5000
146.597083,11.810000,5.63,4400
173.770417,54.785278,5.63,5000
187.572917,-23.696667,5.63,3500
196.467917,45.268611,5.63,4850
204.300833,-61.691944,5.63,6600
221.525000,15.131944,5.63,2750
221.843750,-25.624444,5.63,10000
224.095833,49.628611,5.63,6450
228.954583,0.372222,5.63,9000
241.906250,9.891667,5.63,8250
243.957083,-57.912222,5.63,9250
242.950000,36.425000,5.63,4550
248.148750,5.521111,5.63,12000
275.237917,29.858889,5.63,8750
284.106667,65.258056,5.63,5200
289.111667,14.544722,5.63,12000
291.555000,20.097778,5.63,10000
321.595417,-37.829444,5.63,4700
351.812500,-58.476111,5.63,5200
353.659167,33.497222,5.63,5000
0.623750,8.485556,5.63,7500
13.721250,83.707222,5.62,9000
30.918750,-4.103611,5.62,4250
34.531250,19.901111,5.62,9750
46.598750,13.187222,5.62,4550
96.004167,-36.707778,5.62,5400
98.647083,-32.716389,5.62,14000
106.021667,-5.323611,5.62,4550
108.635833,12.115833,5.62,5400
116.141667,-24.673889,5.62,28000
145.501250,39.757778,5.62,5200
147.832500,-46.193889,5.62,4700
205.259583,22.495833,5.62,5100
207.161250,31.190278,5.62,5000
234.412917,69.283333,5.62,4250
238.875417,-26.265833,5.62,9250
239.225833,-33.964167,5.62,12000
239.740417,36.643889,5.62,4250
262.956667,28.407500,5.62,9750
263.374583,-5.744722,5.62,8750
283.555000,27.909444,5.62,4400
297.996250,47.027500,5.62,33000
306.892917,38.440278,5.62,9250
324.740000,57.489167,5.62,42000
327.500417,-64.712500,5.62,5000
331.462083,-59.636111,5.62,4400
335.783333,-45.928611,5.62,7050
359.866250,-29.485000,5.62,4250
14.682917,-11.380000,5.61,5300
25.165833,43.297778,5.61,7750
45.593750,4.352778,5.61,16000
53.083750,84.911111,5.61,5700
49.895000,-24.123056,5.61,3200
51.123750,33.535833,5.61,10000
52.086667,33.807500,5.61,9500
61.094583,-12.792500,5.61,5000
72.730000,-53.461389,5.61,7500
75.972083,-24.387778,5.61,9250
80.094167,62.653611,5.61,4400
81.256667,-10.329167,5.61,4250
83.785417,9.935000,5.61,30000
95.732500,-56.370000,5.61,8750
101.827917,-55.540000,5.61,4250
111.747500,-23.086111,5.61,30000
117.544167,-9.183333,5.61,4550
126.145833,-3.751111,5.61,7050
130.072500,-53.015278,5.61,16000
156.313333,8.784722,5.61,3050
162.487500,-34.058056,5.61,9750
179.698750,-64.339167,5.61,9250
213.677500,-41.837500,5.61,5200
216.276250,-68.195278,5.61,9250
236.684167,-34.682500,5.61,16000
262.730833,31.158333,5.61,5200
278.876667,23.605556,5.61,5100
282.395833,-43.433889,5.61,12000
293.340000,-45.271944,5.61,8750
298.686667,0.273611,5.61,10000
314.625417,50.462222,5.61,20000
316.144583,5.502778,5.61,4250
346.723333,-38.892222,5.61,9750
358.694167,0.109167,5.61,2750
7.921667,52.839444,5.60,4700
55.890833,-10.485556,5.60,8750
59.875417,-12.574167,5.60,4250
67.278750,-13.048333,5.60,28000
83.805833,10.240000,5.60,12000
85.610000,65.697778,5.60,4250
97.206250,-7.034444,5.60,24000
98.096250,-5.868889,5.60,7500
97.826250,-51.826111,5.60,6300
115.800000,-36.050278,5.60,20000
117.397500,-33.288889,5.60,4250
119.445417,-60.303333,5.60,6000
137.175833,-8.589444,5.60,12000
151.789583,-17.141667,5.60,3950
152.341250,-61.549167,5.60,3200
153.881250,-43.112500,5.60,4400
194.001667,38.314722,5.60,7500
196.594167,22.616111,5.60,2750
200.079167,40.150556,5.60,4850
203.530417,55.348611,5.60,10000
204.952500,-40.051944,5.60,4700
206.124167,-16.179167,5.60,6000
223.307083,-73.190000,5.60,5300
268.347083,-34.895278,5.60,4550
273.920417,-63.055556,5.60,5000
276.256250,-30.756667,5.60,5000
320.752083,-22.668889,5.60,3350
321.331667,46.714444,5.60,7500
330.272500,13.119722,5.60,6900
330.736250,44.650000,5.60,10000
342.845000,61.696944,5.60,5200
347.087500,-28.823333,5.60,5100
351.819167,70.359722,5.60,8500
1.610417,64.196111,5.59,12000
12.356667,-13.561389,5.59,4250
15.326250,-38.916667,5.59,5000
25.585417,68.043056,5.59,10000
35.242500,50.151389,5.59,12000
43.987083,61.521111,5.59,6900
52.400000,-12.674722,5.59,8750
56.130833,36.460000,5.59,9500
61.405833,-27.651667,5.59,7350
64.990417,14.035278,5.59,7500
88.092917,14.171667,5.59,12000
98.850417,-36.780000,5.59,10000
104.649583,-25.413889,5.59,24000
112.327917,-1.905278,5.59,4250
113.298333,3.290278,5.59,7200
117.277917,-56.410556,5.59,5500
126.613333,-3.987500,5.59,8750
132.902500,-57.633611,5.59,14000
137.485000,-30.365278,5.59,9000
141.350000,-5.117500,5.59,4250
171.046250,-72.256667,5.59,26000
174.585833,43.625556,5.59,7200
180.414583,36.041944,5.59,5000
190.487917,6.806667,5.59,9500
196.646250,-41.588611,5.59,5000
217.157500,49.844722,5.59,5700
229.735000,-40.788333,5.59,16000
260.087917,46.240833,5.59,3500
262.838750,2.724444,5.59,5200
273.911667,42.159444,5.59,16000
289.129167,4.834722,5.59,9250
289.916667,-35.421389,5.59,24000
291.580000,-21.776667,5.59,4550
305.614583,-42.049722,5.59,10000
309.269583,26.461944,5.59,12000
317.162083,30.205833,5.59,12000
344.098333,41.603889,5.59,26000
350.206667,30.415000,5.59,3500
351.330833,-56.849167,5.59,5000
353.656250,40.236389,5.59,9750
1.172083,-71.436944,5.59,14000
16.521250,-9.839444,5.58,9750
20.919167,37.715000,5.58,9500
24.715833,-21.275278,5.58,9000
30.751250,64.390000,5.58,14000
33.928333,25.043056,5.58,6600
34.505833,1.757778,5.58,6000
52.218333,49.848333,5.58,18000
67.535833,15.638056,5.58,7500
70.028333,-24.482500,5.58,5400
72.303333,31.437222,5.58,4700
92.542917,-40.353611,5.58,3200
108.958750,47.240000,5.58,6000
108.712917,-27.038056,5.58,4400
124.572500,-35.451667,5.58,4700
125.338333,-20.079167,5.58,5800
134.156250,64.603889,5.58,5300
140.462083,-42.195000,5.58,3350
156.704167,-54.877500,5.58,4550
157.370833,-29.663611,5.58,4250
157.749167,-13.588333,5.58,12000
158.378750,34.988611,5.58,9500
162.848750,59.320000,5.58,4700
178.762917,8.443889,5.58,5000
188.392917,-12.830278,5.58,5200
195.942083,-20.583056,5.58,6450
205.231250,-85.786111,5.58,8750
230.801250,30.287778,5.58,6000
236.347917,5.446944,5.58,10000
251.831250,-58.341389,5.58,30000
254.200000,-23.150000,5.58,10000
268.961667,22.464167,5.58,4550
272.495833,36.466389,5.58,5200
283.431667,36.971667,5.58,26000
290.158750,-22.402500,5.58,7500
304.619167,37.000000,5.58,9500
305.522500,45.795000,5.58,5000
310.795833,66.657500,5.58,8000
311.951250,6.008333,5.58,10000
313.910833,12.568611,5.58,9000
326.633750,-11.365833,5.58,9750
327.065833,-47.303611,5.58,6000
330.270833,0.605000,5.58,4400
332.306667,33.172222,5.58,5200
333.435000,-25.180833,5.58,6600
337.283333,9.128889,5.58,4250
351.753333,87.307500,5.58,8250
6.065000,52.020000,5.57,20000
8.615833,-52.373056,5.57,7050
9.336250,-24.767222,5.57,5200
12.004583,-21.722500,5.57,12000
17.922500,65.018889,5.57,12000
24.274583,12.141667,5.57,7500
29.911667,-42.030556,5.57,4850
46.883333,-78.989444,5.57,7200
53.990417,-11.193611,5.57,5300
55.282917,37.580000,5.57,16000
54.962917,3.056944,5.57,5400
67.054167,83.807778,5.57,20000
82.063750,-37.230556,5.57,9750
88.718750,-39.958056,5.57,3500
126.615417,27.893611,5.57,4250
138.127500,-43.613611,5.57,14000
147.732083,-62.745278,5.57,4850
156.434583,-7.059722,5.57,4250
166.707917,-70.878056,5.57,26000
171.401667,16.456389,5.57,7200
178.042083,-56.987778,5.57,9500
179.417083,-62.448889,5.57,24000
183.038750,20.541944,5.57,5000
204.894167,10.746111,5.57,7500
226.357500,48.151111,5.57,9750
235.820000,-84.465278,5.57,9500
242.327500,-57.934444,5.57,12000
250.473750,-19.924444,5.57,6900
283.864583,6.615278,5.57,5000
284.319167,2.535278,5.57,12000
288.833750,15.083611,5.57,5200
298.006667,24.992222,5.57,9750
311.955417,47.831944,5.57,4250
320.268333,23.855833,5.57,4850
323.347917,-44.848611,5.57,4850
351.211667,32.385000,5.57,12000
16.423750,21.465278,5.56,10000
24.531667,57.977500,5.56,5500
44.921667,-2.465000,5.56,12000
48.110000,6.660833,5.56,4850
79.017083,11.341389,5.56,10000
87.742083,27.967778,5.56,5300
92.392917,-14.584167,5.56,4700
95.659167,-69.984167,5.56,4250
114.636667,35.048611,5.56,5000
115.301667,48.131667,5.56,5000
115.513333,14.208333,5.56,3050
143.636250,-5.915000,5.56,4850
144.178750,31.161667,5.56,3200
145.925833,-53.891667,5.56,10000
157.397500,-30.607222,5.56,12000
213.318333,-53.665833,5.56,4250
215.040417,-43.058889,5.56,5200
215.582083,-34.786944,5.56,14000
220.431250,11.660556,5.56,5200
235.997083,32.515833,5.56,5100
240.880417,76.793611,5.56,9250
246.429583,78.963889,5.56,7500
251.343750,15.745278,5.56,3050
256.575417,22.084167,5.56,4550
257.450000,-10.523333,5.56,6750
258.135833,62.874444,5.56,7500
286.241250,31.744444,5.56,3500
292.342083,14.595833,5.56,5000
