hostname,pl_name,sy_dist,ra,dec,st_mass,st_rad,st_teff,pl_orbsmax,pl_orbper,pl_orbeccen,pl_orbincl,pl_orblper,pl_bmasse,pl_rade
"HATS-44","HATS-44 b",446.03500000,84.3267559,-27.9725758,0.860000,0.847000,5080.00,0.0364900000,2.74390040000,0.279000,84.65000,,177.98480000,11.96000300
"HD 160691","HD 160691 b",15.59810000,266.0361585,-51.8348751,1.130000,1.330000,5773.00,1.5000000000,645.00000000000,0.050500,60.00000,39.0000,1366.66215010,
"Kepler-132","Kepler-132 b",349.54900000,283.2358100,41.3430370,0.929000,1.178000,6003.00,0.0670000000,6.17819600000,0.000000,85.28000,,1.92000000,1.21000000
"KMT-2021-BLG-0192L","KMT-2021-BLG-0192L b",5120.00000000,268.1049583,-30.0086889,0.270000,,,1.6200000000,,,,,34.96112477,6.56000000
"Kepler-49","Kepler-49 b",311.22200000,292.2945208,40.5918123,0.607000,0.618000,4095.60,0.0592900000,7.20000000000,0.000000,89.90000,,9.77000000,2.57900000
"KMT-2016-BLG-2364L","KMT-2016-BLG-2364L b",6440.00000000,265.7156670,-27.4355611,0.500000,,,2.6300000000,,,,,1250.00000000,13.00000000
"Kepler-218","Kepler-218 c",656.38000000,295.4128785,46.2665801,1.019000,1.063000,5502.00,0.2480000000,44.69957600000,0.000000,89.46000,,10.00000000,3.14000000
"GJ 328","GJ 328 c",20.52660000,133.7819507,1.5420011,0.650000,0.630000,3897.00,0.6570000000,241.80000000000,,,,21.40000000,4.91000000
"K2-212","K2-212 b",109.21800000,18.4241015,3.0970732,0.622000,0.678000,4349.00,0.0785000000,9.79564700000,,89.19149,,7.51000000,2.65000000
"KMT-2022-BLG-1818L","KMT-2022-BLG-1818L c",5300.00000000,270.7986250,-27.4811111,0.790000,,,12.6000000000,,,,,114.41822652,13.20000000
"Qatar-8","Qatar-8 b",281.49800000,157.4123405,70.5270835,1.029000,1.315000,5738.00,0.0474000000,3.71495000000,0.000000,89.29000,,117.91493000,14.40356500
"KMT-2018-BLG-0885L","KMT-2018-BLG-0885L b",6890.00000000,268.9663333,-28.5133611,0.290000,,,1.0700000000,,,,,9217.02380300,11.90000000
"KMT-2016-BLG-2321L","KMT-2016-BLG-2321L b",3580.00000000,264.0579167,-25.5248806,0.730000,,,3.5800000000,,,,,301.93698665,13.80000000
"Kepler-74","Kepler-74 b",1177.55000000,293.0925275,41.3555095,1.180000,1.120000,6000.00,0.0781000000,7.34071100000,0.000000,87.46000,64.0000,200.22000000,10.76000000
"OGLE-2017-BLG-0482L","OGLE-2017-BLG-0482L b",5800.00000000,269.0488890,-30.5283604,0.200000,,,1.8000000000,,,,,9.00000000,2.95000000
"PSR B0329+54","PSR B0329+54 b",504.93312058,53.2472749,54.5791636,1.440000,,,10.2600000000,10140.00000000000,0.236000,,,1.97000000,1.22000000
"K2-140","K2-140 b",347.91700000,188.1373172,-9.6076115,0.960000,1.060000,5585.00,0.0680000000,6.56918800000,0.000000,88.30000,90.0000,295.58041851,13.56286665
"HD 184010","HD 184010 c",60.79930000,292.8401421,26.6172796,1.350000,4.860000,4971.00,1.3340000000,484.30000000000,0.000000,,0.0000,95.34852210,11.80000000
"EPIC 201595106","EPIC 201595106 b",232.10000000,183.7203635,1.9681688,0.958000,0.980000,5679.00,0.0177000000,0.87724000000,0.000000,78.20000,0.0000,7.67000000,1.56500000
"TOI-1203","TOI-1203 e",64.99430000,168.2267358,-34.4069371,0.886000,1.179000,5737.00,,204.59000000000,0.152000,,189.7000,42.10000000,7.31000000
"Kepler-1503","Kepler-1503 b",1225.57000000,293.7271604,42.8067119,0.770000,0.740000,5069.00,0.3771000000,96.16987000000,0.000000,89.97000,,5.77000000,2.27000000
"Kepler-1781","Kepler-1781 b",962.63000000,291.7114906,42.3415097,1.053000,0.957000,5568.00,0.0574000000,4.88752985000,0.000000,89.55000,,6.26000000,2.38091029
"Kepler-57","Kepler-57 c",644.14000000,293.6413146,44.6570692,0.859000,0.826000,5187.90,0.0958800000,11.60000000000,0.072500,89.96000,,6.86000000,2.19600000
"Kepler-1124","Kepler-1124 b",289.89900000,286.5942529,37.8912836,0.350000,0.340000,3658.00,0.0305000000,2.85234897500,0.000000,89.45000,,2.18000000,1.28000000
"Kepler-1581","Kepler-1581 b",493.17500000,287.3713199,39.6036225,1.120000,1.230000,6022.00,0.0686500000,6.28385491000,0.000000,89.49000,,0.43700000,0.80000000
"K2-136","K2-136 c",59.24740000,67.4128615,22.8825674,0.742000,0.677000,4500.00,0.1185000000,17.30723000000,0.047000,89.70000,124.0000,18.10000000,3.00000000
"HD 39091","HD 39091 b",18.27020000,84.2992798,-80.4646041,1.070000,1.170000,5998.00,3.2800000000,2088.80000000000,0.642000,45.80000,-30.1000,4481.38053870,12.30000000
"LHS 1815","LHS 1815 b",29.84240000,91.0899861,-55.3115376,0.502000,0.501000,3643.00,0.0404000000,3.81433400000,0.000000,88.12500,90.0000,1.58000000,1.08800000
"Kepler-464","Kepler-464 b",667.60400000,294.8351052,48.9823204,1.210000,1.590000,5933.00,0.0793100000,7.25696522400,0.000000,85.51000,,10.90000000,3.30000000
"Kepler-1580","Kepler-1580 b",1002.02000000,285.9687099,41.3635264,1.470000,2.150000,6228.00,0.3357100000,56.64492790000,0.000000,88.47000,,5.10000000,2.11000000
"Kepler-198","Kepler-198 d",495.35800000,290.6731326,38.6910045,0.970000,0.930000,5636.00,0.0234200000,1.31184443000,0.000000,88.78000,,2.96000000,1.53000000
"HD 50554","HD 50554 b",31.16640000,103.6782730,24.2451409,1.100000,1.020000,6050.00,2.3390000000,1240.00000000000,0.482000,61.00000,4.0000,1859.29618095,12.80000000
"HD 73267","HD 73267 c",50.40930000,129.0735123,-34.4594469,0.930000,0.909000,5387.00,12.6880000000,17071.78045000000,0.089000,91.84900,112.7460,1630.77755632,12.80000000
"Kepler-580","Kepler-580 b",323.89900000,283.4997537,40.5528053,0.670000,0.640000,4298.00,0.0683000000,8.22241965600,0.000000,89.39000,,7.13000000,2.57000000
"KOI-12","KOI-12 b",399.39800000,297.4537402,41.0110188,1.500000,1.400000,6635.00,0.1540000000,17.85518200000,0.340000,88.95000,228.0000,349.61300000,13.78707000
"Kepler-637","Kepler-637 b",786.09100000,292.4172566,41.4168384,1.640000,2.560000,6096.00,0.1661900000,23.20584623000,0.000000,89.92000,,20.20000000,4.75000000
"HD 29985","HD 29985 b",31.27070000,70.5216589,-33.9210696,0.750000,0.574666,4678.00,13.3900000000,20608.14049000000,0.261000,52.65800,89.4140,1739.47487151,12.80000000
"HD 165155","HD 165155 b",63.35740000,271.4893395,-29.9172536,1.020000,0.950000,5426.00,1.1300000000,434.50000000000,0.200000,,211.9900,918.52870000,13.20000000
"HD 22946","HD 22946 d",62.77920000,54.8195380,-42.7630276,1.098000,1.117000,6169.00,0.2958000000,47.42489000000,,,,26.57000000,2.60700000
"Kepler-1697","Kepler-1697 b",247.77100000,287.6633310,43.4713782,0.747000,0.772344,4681.53,0.2008000000,33.49690000000,0.000000,86.86000,,2.12000000,1.25954761
"Kepler-674","Kepler-674 b",342.25400000,285.1761864,50.1496897,0.600000,0.570000,4192.00,0.0280000000,2.24338184700,0.000000,82.88000,,3.50000000,1.69000000
"Kepler-873","Kepler-873 b",1182.22000000,296.4031319,51.2712773,1.180000,1.270000,6163.00,0.1542000000,20.55338440000,0.000000,87.62000,,13.50000000,3.75000000
"Kepler-783","Kepler-783 b",516.09000000,291.0628615,47.4847890,0.930000,0.890000,5521.00,0.0495800000,4.29264638000,0.000000,87.62000,,0.39900000,0.78000000
"HD 31527","HD 31527 c",38.44730000,73.9096193,-23.2413163,0.960000,1.073694,5898.00,0.2663000000,51.20530000000,0.040000,,-23.2500,14.16000000,3.85000000
"Kepler-1955","Kepler-1955 b",449.35100000,299.5347603,40.4777528,1.049000,1.291000,5825.00,0.1195900000,14.26519966000,0.000000,89.29000,,1.69000000,1.16654878
"Kepler-1684","Kepler-1684 b",621.99600000,294.0054181,46.3106625,0.750000,0.666755,4706.54,0.2253000000,47.70550000000,0.000000,88.24000,,8.60000000,2.87084792
"Kepler-322","Kepler-322 c",400.48000000,281.3487514,44.2952525,0.908000,0.890000,5388.00,0.0510000000,4.33723400000,0.000000,89.77000,,3.43000000,1.67000000
"Qatar-5","Qatar-5 b",367.65800000,7.0539375,42.0613451,1.128000,1.076000,5747.00,0.0412700000,2.87923190000,0.000000,88.74000,,1373.02560000,12.40836300
"Kepler-399","Kepler-399 c",740.53700000,299.5017242,40.6707669,0.902000,0.680000,5502.00,0.1550000000,26.67569000000,0.000000,89.26000,,2.63000000,1.43000000
"DMPP-2","DMPP-2 c",137.94000000,27.4077310,-34.4590985,1.410000,1.780000,6500.00,0.0478900000,3.16800000000,0.280000,,115.0000,51.79000000,8.26000000
"TOI-1062","TOI-1062 b",82.17330000,38.1209678,-78.0236828,0.940000,0.840000,5328.00,0.0520000000,4.11296000000,0.177000,85.91300,117.0000,10.15000000,2.26500000
"TOI-1759","TOI-1759 b",40.06540000,326.8516615,62.7538164,0.606000,0.597000,4065.00,0.1177000000,18.85019000000,0.000000,89.72000,90.0000,10.80000000,3.14000000
"TOI-2285","TOI-2285 b",42.40900000,332.5632644,58.7060934,0.454000,0.464000,3491.00,0.1363000000,13.63510900000,0.300000,89.66000,56.0000,19.50000000,1.77000000
"Kepler-546","Kepler-546 b",1019.65000000,283.2575730,40.9904095,1.110000,1.150000,5967.00,0.0502000000,4.14702025800,0.000000,88.70000,,39.10000000,7.00000000
"Kepler-682","Kepler-682 b",1979.25000000,289.1122204,51.7373589,0.920000,0.890000,5559.00,0.1058000000,12.61190667200,0.000000,88.17000,,42.60000000,7.37000000
"TOI-220","TOI-220 b",90.74020000,91.7996988,-61.9972098,0.825000,0.858000,5298.00,0.0891100000,10.69526400000,0.032000,87.88000,248.0000,13.80000000,3.03000000
"TOI-5624","TOI-5624 f",101.91300000,180.8443476,49.2512257,0.858000,0.820000,5327.00,0.2366000000,45.37000000000,0.000000,,90.0000,13.00000000,3.66000000
"Kepler-242","Kepler-242 b",600.24100000,286.5656932,41.8084168,0.748000,0.850000,5020.00,0.0750000000,8.20395000000,0.000000,86.43000,,7.32000000,2.61000000
"Kepler-258","Kepler-258 b",575.98800000,294.0684116,46.5791357,0.820000,0.915000,4942.00,0.1030000000,13.19722000000,0.000000,88.71000,,15.50000000,4.06000000
"TOI-4898","TOI-4898 b",98.59580000,197.3416711,-32.8294537,0.619077,0.639344,4201.57,,2.76520470167,,87.39169,,13.40000000,3.71979540
"Kepler-1292","Kepler-1292 b",1493.43000000,284.9057222,43.9491434,0.950000,0.930000,5556.00,0.0443000000,3.27646405000,0.000000,90.00000,,3.97000000,1.82000000
"HD 128717","HD 128717 b",73.63600000,219.0881687,57.5609512,1.212000,1.248000,6210.00,4.8500000000,3420.00000000000,0.850000,130.30000,-105.7000,6293.00245860,12.10000000
"TOI-3278","TOI-3278 b",904.75200000,291.8668611,-62.0948769,1.040000,1.390000,5720.00,0.0430000000,3.24645600000,0.000000,83.00000,90.0000,95.34852210,13.89913607
"Kepler-103","Kepler-103 b",494.83200000,288.9845512,40.0644857,1.212000,1.492000,6047.00,0.1330000000,15.96532870000,0.171000,87.91400,-46.7000,11.67000000,3.48570000
"TOI-4492","TOI-4492 b",143.18400000,308.6508000,29.2381016,1.067000,1.222000,5711.00,0.0535000000,4.43318240000,,88.78000,,1881.54416944,11.78063872
"HD 39091","pi Men d",18.27020000,84.2992798,-80.4646041,1.070000,1.190000,5998.00,0.5060000000,124.64000000000,0.220000,,323.0000,13.38000000,3.72000000
"Kepler-1058","Kepler-1058 b",491.99700000,294.5956256,45.8750556,0.730000,0.690000,4644.00,0.3679000000,110.96546000000,0.000000,89.14000,,7.85000000,2.72000000
"Kepler-160","Kepler-160 b",937.01300000,287.7735730,42.8692755,1.003000,1.118000,5471.00,0.0551100000,4.30939700000,0.000000,89.83000,,3.59000000,1.71500000
"Kepler-1365","Kepler-1365 b",840.12800000,292.1996573,42.0459944,1.000000,1.050000,5770.00,0.0783900000,7.69993485000,0.000000,89.92000,,0.72100000,0.92000000
"Kepler-346","Kepler-346 c",984.10500000,288.0119248,46.1176003,0.943000,1.021000,6033.00,0.1680000000,23.85154900000,0.000000,88.74000,,9.64000000,3.07000000
"Kepler-1489","Kepler-1489 b",1283.05000000,281.2957984,44.4654063,0.930000,0.900000,5655.00,0.3679000000,82.29475100000,0.000000,89.87000,,3.78000000,1.77000000
"Kepler-1126","Kepler-1126 b",635.73600000,285.6919550,45.6893993,0.920000,0.930000,5798.00,0.4125100000,108.59332900000,0.000000,90.00000,,3.64000000,1.73000000
"Kepler-1914","Kepler-1914 b",1621.56000000,291.4314024,38.6543635,1.047000,0.960000,5982.00,0.1954000000,30.82789993000,0.000000,89.98000,,8.97000000,2.94298030
"HATS-43","HATS-43 b",362.27300000,80.5382418,-30.9708179,0.837000,0.812000,5099.00,0.0494400000,4.38884970000,0.173000,89.24000,330.0000,82.95363000,13.22662000
"Kepler-685","Kepler-685 b",938.71500000,293.8719143,38.4229184,1.110000,1.160000,5963.00,0.0265000000,1.62552220000,0.000000,89.22000,,78.80000000,10.58000000
"Kepler-1303","Kepler-1303 b",897.78300000,284.2871470,42.3555784,1.010000,1.000000,5771.00,0.0751000000,7.56127224000,0.000000,89.27000,,2.60000000,1.42000000
"Kepler-1016","Kepler-1016 b",1402.82000000,294.6136890,45.9846265,0.990000,1.000000,5821.00,0.0304400000,1.95452434200,0.000000,82.98000,,5.39000000,2.18000000
"HIP 54373","HIP 54373 c",18.71680000,166.8643532,-19.2916857,0.570000,0.564998,4021.00,0.0990000000,15.14400000000,0.200000,,122.3700,12.44000000,3.57000000
"L 363-38","L 363-38 b",10.22950000,10.8555443,-41.2952926,0.210000,0.274000,3129.00,0.0480000000,8.78100000000,,,,4.67000000,2.00000000
"HAT-P-46","HAT-P-46 b",290.73600000,270.4441831,-2.9709800,1.284000,1.396000,6120.00,0.0577000000,4.46312900000,0.123000,85.50000,70.0000,156.68400000,14.39200000
"K2-396","K2-396 c",274.86400000,74.6928607,17.2690562,0.954000,0.920000,5236.00,,25.76051000000,,,,9.93000000,3.12400000
"TOI-1107","TOI-1107 b",281.31400000,155.6078632,-82.2188693,1.350000,1.810000,6311.00,0.0561000000,4.07823870000,0.025000,88.63000,71.9700,1064.72516345,14.57167491
"KOI-319","KOI-319 c",660.13800000,290.1174980,44.8729586,1.325000,2.064000,5880.00,,80.09900000000,0.032000,,,8803.84687390,11.90000000
"Kepler-1992","Kepler-1992 b",532.95500000,295.0902409,45.0811045,0.874000,0.842000,5383.00,0.1169000000,15.61122380000,0.000000,89.03000,,0.69300000,0.91000000
"Kepler-134","Kepler-134 b",334.79700000,284.7391156,49.5984448,0.956000,1.176000,5983.00,0.0600000000,5.31742900000,0.000000,85.86000,,4.66000000,2.00000000
"TOI-912","TOI-912 b",26.10720000,229.3285665,-80.4733446,0.418000,0.419000,3572.00,0.0410000000,4.67806910000,0.580000,88.70000,-169.0000,5.10000000,1.93000000
"TOI-913","TOI-913 b",65.17690000,234.5723244,-80.8034265,0.820000,0.732500,4969.00,,11.09864400000,,89.10000,,6.59000000,2.45280000
"TOI-1105","TOI-1105 b",79.52250000,146.0539694,-89.4715133,0.740000,0.755833,4678.46,,10.86818410933,,88.95536,,9.58000000,3.05823658
"Kepler-559","Kepler-559 b",776.70800000,296.6368878,43.8027948,0.960000,0.950000,5630.00,0.1277000000,17.58752333000,0.000000,89.81000,,12.70000000,3.61000000
"WASP-34","WASP-34 b",132.09600000,165.3993679,-23.8609457,0.960000,0.910000,5700.00,0.0524000000,4.31768000000,0.040000,85.20000,319.8000,177.98480000,11.20900000
"Kepler-1426","Kepler-1426 b",1697.81000000,292.5457096,49.4168981,1.020000,1.020000,5831.00,0.1187000000,14.25632270000,0.000000,85.33000,,3.05000000,1.56000000
"OGLE-2014-BLG-0676L","OGLE-2014-BLG-0676L b",1880.00000000,268.1020833,-30.5483889,0.600000,,,2.0400000000,,,,,988.44634577,13.10000000
"Kepler-156","Kepler-156 b",443.48300000,290.2964214,37.7494271,0.864000,0.807000,5094.00,0.0540000000,4.97345600000,0.000000,86.75000,,5.90000000,2.30000000
"HATS-64","HATS-64 b",1080.15000000,144.2876092,-29.8004440,1.564000,2.113000,6554.00,0.0656200000,4.90889700000,0.151000,87.24000,,305.11680000,18.81991100
"Kepler-610","Kepler-610 b",845.82400000,293.1713241,45.0655934,1.100000,1.130000,5943.00,0.0719000000,6.99692655400,0.000000,89.94000,,16.30000000,4.19000000
"TOI-2322","TOI-2322 c",59.86100000,116.9731027,-71.0019671,0.703000,0.662000,4664.00,0.1362000000,20.22552800000,0.000000,88.98000,90.0000,18.10000000,1.87400000
"TOI-2322","TOI-2322 b",59.86100000,116.9731027,-71.0019671,0.703000,0.662000,4664.00,0.0924000000,11.30717000000,0.000000,89.57000,90.0000,2.31000000,0.99400000
"Kepler-524","Kepler-524 c",1058.24000000,296.8591787,49.1620125,1.090000,1.100000,6014.00,0.0304600000,1.88897906000,0.000000,89.84000,,0.84000000,0.96000000
"Kepler-398","Kepler-398 c",177.35500000,291.4688524,40.3437001,0.649000,0.613000,4493.00,0.0870000000,11.41941200000,0.000000,85.38000,,1.01000000,1.01000000
"Kepler-1916","Kepler-1916 b",2055.82000000,293.0705754,48.3876790,1.180000,1.092000,6246.00,0.2053000000,31.25429916000,0.000000,89.98000,,7.35000000,2.61757235
"TIC 320419023","TIC 320419023 b",288.89300000,118.0726215,11.8241773,1.056000,0.952319,5703.36,,5.26375651589,,87.59684,,8.11000000,2.77280763
"HD 108236","HD 108236 f",64.59780000,186.5740627,-51.3630519,0.869000,0.877000,5660.00,0.1758000000,29.54115000000,0.051000,88.96300,275.0000,4.72000000,2.01700000
"Kepler-1617","Kepler-1617 b",898.31000000,287.9371747,46.4184781,1.150000,1.220000,6167.00,0.1770700000,27.47855720000,0.000000,89.98000,,1.87000000,1.20000000
"HD 206893","HD 206893 c",40.75830000,326.3416874,-12.7833522,1.310000,1.311160,6500.00,3.7400000000,2290.00000000000,0.283000,142.50000,27.0000,3527.89531770,16.36511182
"TOI-4527","TOI-4527.01",18.10370000,19.4722574,5.4711996,0.483901,0.485948,3702.00,0.0083323530,0.39944450000,,,,0.68900000,0.90866170
"K2-255","K2-255 b",191.60800000,189.9128532,-3.3705631,0.710000,0.690000,4676.00,0.0274000000,1.96417000000,,,,8.75000000,2.90000000
"Kepler-1678","Kepler-1678 b",847.33900000,292.5916297,38.3995629,1.030000,0.834976,5754.00,0.5302000000,147.97400000000,0.000000,89.99000,,10.90000000,3.30422249
"HD 224018","HD 224018 b",105.48000000,358.6390056,-4.7233362,1.013000,1.147000,5784.00,0.0952000000,10.64130000000,0.060000,86.70000,190.0000,4.10000000,0.91000000
"Kepler-1334","Kepler-1334 b",1223.04000000,289.3115320,51.3209059,0.940000,0.910000,5614.00,0.1229000000,15.64591713000,0.000000,89.94000,,5.86000000,2.29000000
"Kepler-480","Kepler-480 b",847.50800000,294.4639165,49.7650473,1.250000,1.340000,6322.00,0.0602400000,4.91958379500,0.000000,88.43000,,8.15000000,2.78000000
"Kepler-1382","Kepler-1382 b",738.26100000,295.3774182,39.0480365,1.360000,1.720000,6161.00,0.1402300000,16.35830550000,0.000000,81.83000,,4.19000000,1.88000000
"TOI-2068","TOI-2068 b",52.93280000,186.2735600,60.4183455,0.559000,0.535000,3710.00,0.0632000000,7.76891500000,,89.01000,,3.97000000,1.82100000
"Kepler-1030","Kepler-1030 b",758.70200000,293.6819098,45.8175241,0.800000,0.760000,4983.00,0.1338000000,19.32952416000,0.000000,89.99000,,6.71000000,2.48000000
"HD 153950","HD 153950 b",48.45490000,256.1292826,-43.3103753,1.250000,1.280000,6124.00,1.2800000000,499.39999000000,0.340000,,308.2000,937.59850000,13.20000000
"CoRoT-11","CoRoT-11 b",655.03700000,280.6872998,5.9376586,1.270000,1.370000,6440.00,0.0436000000,2.99433000000,0.000000,83.17000,,740.51000000,16.03000000
"TOI-286","TOI-286 c",59.22930000,90.9842762,-60.6663348,0.832000,0.780000,5152.00,0.2130000000,39.36182600000,0.000000,89.69000,90.0000,3.72000000,1.88000000
"TOI-1806","TOI-1806.01",55.52110000,166.1181474,30.4585763,0.392935,0.401575,3272.00,0.0877350440,15.14546930000,,,,11.50000000,3.40953670
"TOI-4443","TOI-4443.01",56.07390000,274.2686643,21.9095459,1.049133,1.017330,5834.00,0.0299626450,1.84985670000,,,,3.60000000,1.71932650
"K2-141","K2-141 c",61.87360000,350.9170464,-1.1891827,0.708000,0.681000,4570.00,0.0683000000,7.74850000000,0.092000,87.20000,90.0000,8.00000000,7.00000000
"K2-232","K2-232 b",130.72000000,73.7667927,18.6543230,1.188000,1.161000,6154.00,0.1035600000,11.16845400000,0.258000,89.14000,207.0000,126.49634000,11.20900000
"GJ 1132","GJ 1132 c",12.61300000,153.7090696,-47.1549358,0.198000,0.226000,3090.00,0.0476000000,8.92900000000,0.190000,,,2.91000000,1.52000000
"55 Cnc","55 Cnc b",12.58550000,133.1468373,28.3298154,1.015000,0.980000,5198.00,0.1180000000,14.65155200000,0.002900,89.73000,23.0000,263.97850000,13.90000000
"55 Cnc","55 Cnc c",12.58550000,133.1468373,28.3298154,1.015000,0.980000,5198.00,0.2470000000,44.39360000000,0.088000,89.73000,31.0000,54.47380000,8.51000000
"55 Cnc","55 Cnc d",12.58550000,133.1468373,28.3298154,1.015000,0.980000,5198.00,5.6000000000,4799.00000000000,0.091300,89.73000,-90.0000,1232.49300000,13.00000000
"55 Cnc","55 Cnc e",12.58550000,133.1468373,28.3298154,0.905000,0.943000,5172.00,0.0154400000,0.73654740000,0.050000,83.59000,86.0000,7.99000000,1.87500000
"55 Cnc","55 Cnc f",12.58550000,133.1468373,28.3298154,1.015000,0.980000,5198.00,0.8020000000,260.58000000000,0.063000,89.73000,100.0000,44.81200000,7.59000000
"GJ 1214","GJ 1214 b",14.64270000,258.8313991,4.9606795,0.182000,0.216200,3101.00,0.0150500000,1.58040453100,0.006200,88.98000,77.0000,8.41000000,2.73300000
"GJ 436","GJ 436 b",9.75321000,175.5505363,26.7030669,0.470000,0.455000,3586.11,0.0291000000,2.64388312000,0.138270,86.44000,351.0000,22.10000000,4.17000000
"HAT-P-12","HAT-P-12 b",142.75100000,209.3886452,43.4933100,0.733000,0.701000,4650.00,0.0384000000,3.21305980000,0.000000,89.00000,354.3000,67.05900000,10.74900000
"HAT-P-13","HAT-P-13 b",246.81000000,129.8823772,47.3519076,1.320000,1.756000,5653.00,0.0438300000,2.91625000000,0.013300,83.40000,210.0000,270.46200000,14.25800000
"HAT-P-13","HAT-P-13 c",246.81000000,129.8823772,47.3519076,1.320000,1.756000,5653.00,1.2580000000,446.27000000000,0.661600,,175.2900,4538.42100000,12.30000000
"HAT-P-14","HAT-P-14 b",222.66300000,260.1161719,38.2421682,2.650000,1.820000,6600.00,0.0596000000,4.62767000000,0.110000,83.50000,106.1000,1093.33520000,15.91678000
"HAT-P-17","HAT-P-17 b",92.38310000,324.5359781,30.4881882,0.990000,0.870000,5246.00,0.0892000000,10.33852000000,0.350000,89.20000,201.0000,184.34140000,11.76945000
"HAT-P-17","HAT-P-17 c",92.38310000,324.5359781,30.4881882,0.920000,0.838682,5336.96,5.6000000000,5584.00000000000,0.390000,,181.5000,1080.60000000,13.10000000
"HAT-P-18","HAT-P-18 b",161.40000000,256.3463760,33.0123251,0.770000,0.717000,4870.00,0.0559000000,5.50802910000,0.030000,88.66000,12.0000,55.52462270,10.70457657
"HAT-P-1","HAT-P-1 b",158.97900000,344.4453632,38.6749190,1.151000,1.174000,5980.00,0.0556100000,4.46529976000,0.000000,85.63400,253.1000,166.86075000,14.78467100
"HAT-P-26","HAT-P-26 b",141.83700000,213.1565508,4.0594175,1.120000,0.870000,5079.00,0.0474800000,4.23452000000,0.120000,88.60000,46.0000,22.24810000,7.06167000
"HAT-P-30","HAT-P-30 b",213.98500000,123.9498431,5.8368669,1.550000,1.310000,6304.00,0.0419000000,2.81060000000,0.040000,83.60000,252.0000,263.79890000,16.14096000
"HAT-P-32","HAT-P-32 b",289.20500000,31.0427614,46.6878512,1.132000,1.367000,6001.00,0.0339700000,2.15000820000,0.159000,88.98000,50.0000,216.12440000,22.19382000
"HD 149026","HD 149026 b",75.86430000,247.6229827,38.3475349,1.420000,1.410000,6179.00,0.0436400000,2.87589000000,0.000000,84.55000,109.0000,120.77540000,8.29466000
